timestamp,exchange,pcr_total_oi,pcr_itm_oi,pcr_total_volume,futures_premium,time_to_expiry_hours,vix,underlying_price,underlying_future_price,underlying_future_oi,total_itm_oi_ce,total_itm_oi_pe,atm_shift_intensity,itm_ce_breadth,itm_pe_breadth,percent_oichange_fut_3m,itm_oi_ce_pct_change_3m_wavg,itm_oi_pe_pct_change_3m_wavg,created_at,dealer_vanna_exposure,dealer_charm_exposure,net_gamma_exposure,gamma_flip_level,ce_volume_to_oi_ratio,pe_volume_to_oi_ratio,news_sentiment_score,sentiment_score_50,sentiment_score_100,trin_50,trin_100,oi_next_sentiment,nse_next_oi_call_total,nse_next_oi_put_total,nse_next_oi_change_call_total,nse_next_oi_change_put_total,nse_next_volume_call_total,nse_next_volume_put_total,nse_next_oi_change_diff_put_call,bse_sentiment_score_100,bse_sentiment_score_200,ce_pct_change_3m,pe_pct_change_3m,bid_ask_spread,order_book_imbalance,put_call_iv_skew,otm_put_premium,ce_oi_spike,pe_oi_spike,avg_ce_iv,avg_pe_iv,atm_iv,otm_pe_avg_iv,atm_iv_change_3m,atm_iv_change_5m,atm_iv_change_15m,atm_iv_spike,iv_incline_intensity,iv_momentum,itm_ce_iv_change_3m,itm_pe_iv_change_3m,iv_spike_strikes_count,iv_incline_direction,max_iv_pct_away_from_atm,max_iv_strike_distance,order_flow_toxicity,bid_ask_bounce_score,block_trade_count,block_trade_imbalance,sweep_order_detected,smart_money_flow,total_itm_oi_ce_ratio,total_itm_oi_pe_ratio,oi_concentration_ratio,oi_concentration_top3_ce,oi_concentration_top3_pe,oi_skewness,oi_skewness_ce,oi_skewness_pe,oi_velocity_ce,oi_velocity_pe,oi_velocity_total,oi_velocity_ce_per_minute,oi_velocity_pe_per_minute,max_pain_distance,pin_risk_probability,theta_acceleration,sentiment_ad_ratio_50,sentiment_ad_ratio_100,sentiment_trin_50,sentiment_trin_100,sentiment_score,sentiment_fii_net_crores,sentiment_dii_net_crores,sentiment_inst_net_crores,vol_risk_premium,pcr_x_vix,futures_premium_x_time,breadth_divergence,oi_pressure_ratio,ce_oi_momentum_5,pe_oi_momentum_5,ce_oi_momentum_10,pe_oi_momentum_10,ce_oi_momentum_20,pe_oi_momentum_20,depth_buy_total,depth_sell_total,depth_imbalance_ratio,macro_fii_dii_net,macro_usdinr_trend,macro_crude_trend,macro_banknifty_corr,macro_risk_on_score,macro_sentiment_score_50,macro_sentiment_score_100,macro_trin_50,macro_trin_100,vix_contango_pct,term_structure_spread,price_momentum_5,price_zscore_5,price_momentum_10,price_zscore_10,price_momentum_20,price_zscore_20,price_momentum_30,price_zscore_30,realized_vol_5m,price_roc_5m,price_roc_15m,price_roc_30m,volume_velocity,volume_acceleration,itm_oi_bearish_divergence,itm_oi_bullish_divergence,is_eod_winding_window,eod_position_winding,itm_oi_flow_direction,itm_volume_ce_pct_change_3m_wavg,itm_volume_pe_pct_change_3m_wavg,macro_bse_sentiment_score_100,macro_bse_sentiment_score_200,itm_dominance_signal,itm_divergence_strength,itm_dominance_ratio,is_post_1145,itm_dominance_signal_weighted,itm_volume_dominance_signal,itm_volume_divergence_strength,itm_combined_dominance_signal,itm_signal_agreement,itm_post_1145_enhanced_signal,itm_pe_vol_in_optimal_range,itm_pe_vol_warning,itm_ce_vol_in_optimal_range,itm_ce_vol_warning,itm_pe_delta_in_optimal_range,itm_ce_delta_in_optimal_range,itm_signals_agree,itm_combined_score,itm_bearish_signal,itm_bullish_signal,itm_divergence_ce_pe,itm_bearish_signal_strong,itm_bullish_signal_strong,itm_peak_bearish_signal,pcr_total_oi_zscore,hour,minute,time_to_close_hours,is_opening_hour,is_closing_hour,is_lunch_hour,sin_time,cos_time,target
2026-01-28 09:15:00+00:00,NSE,0.8054886226946594,0.44789673375123723,0.0,176.15000000000146,150.29623972305555,14.43,25300.1,25465.2,16243890.0,7880600.0,3529695.0,0.07958574527173426,0.45454545454545453,0.45454545454545453,73.61953388211595,0.0,0.0,2026-01-28 09:15:19+00:00,75202054074.97809,-258671035448279.12,563511501932.5748,25175.0,0.0,0.0,,,,,,0.0,4082.0,9390.0,0.0,0.0,87221.0,140106.0,0.0,,,0.0,0.0,0.16666666666666666,0.015805128205128204,1.0200000000000031,0.9289999999999985,0.0,0.0,18.139999999999997,19.16,18.735,19.663999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.218307979717102,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4659295725392086,0.25908290672099316,0.5418617818342812,0.0,0.0,0.9985125788483927,0.5000353126954962,1.4969898450012893,0.0,0.0,0.0,0.0,0.0,58.849999999998545,0.03363075979974798,0.0,3.9,3.9,1.0,1.0,79.6,0.0,0.0,0.0,13.377645089307059,11.639310597937827,26474.682627216454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010881392818270844,0.017917935853789643,-0.2566,-0.4,66.0,74.0,1.0,1.0,0.0,0.0,0.007800234206520651,1.095445115010382,0.007800234206520651,1.897366596100998,0.007800234206520651,2.9240383034426642,0.007800234206520651,3.678767909685738,1.0723549106929409,0.7800234206520651,0.7800234206520651,0.7800234206520651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,-1.1848758351630448,9,15,6.25,1,0,0,0.6593458151000686,-0.7518398074789776,1.0
2026-01-28 09:16:00+00:00,NSE,0.8054886226946594,0.44789673375123723,0.0,176.15000000000146,150.29323360083333,14.35,25305.1,25447.9,16241095.0,7880600.0,3529695.0,0.07958574527173426,0.45454545454545453,0.45454545454545453,73.61953388211595,0.0,0.0,2026-01-28 09:16:01+00:00,75201972263.21745,-258677497656157.53,563522723646.7767,25175.0,0.0,0.0,,,,,,0.0,4082.0,9390.0,0.0,0.0,468.0,2913.0,0.0,,,0.0,0.0,0.16666666666666666,0.015805128205128204,1.0200000000000031,0.9289999999999985,0.0,0.0,18.139999999999997,19.16,18.735,19.663999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.218307979717102,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4659295725392086,0.25908290672099316,0.5418617818342812,0.0,0.0,0.9985125788483927,0.5000353126954962,1.4969898450012893,0.0,0.0,0.0,0.0,0.0,58.849999999998545,0.03363075979974798,0.0,3.9,3.9,1.0,1.0,79.6,0.0,0.0,0.0,13.377645089307059,11.639310597937827,26474.15309878701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010881392818270844,0.017917935853789643,-0.2566,-0.4,66.0,74.0,1.0,1.0,0.0,0.0,0.007800234206520651,1.095445115010382,0.007800234206520651,1.897366596100998,0.007800234206520651,2.9240383034426642,0.007800234206520651,3.678767909685738,1.0723549106929409,0.7800234206520651,0.7800234206520651,0.7800234206520651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,-1.185716227792329,9,16,6.233333333333333,1,0,0,0.6560590289905073,-0.754709580222772,1.0
2026-01-28 09:17:00+00:00,NSE,0.8054886226946594,0.44789673375123723,0.0,176.15000000000146,150.28722339777778,14.4,25320.05,25460.0,16241095.0,7880600.0,3529695.0,0.07958574527173426,0.45454545454545453,0.45454545454545453,73.61953388211595,0.0,0.0,2026-01-28 09:17:01+00:00,75194918474.82727,-258689275926851.06,563470990479.1807,25175.0,0.0,0.0,,,,,,1280.0,4137.0,10725.0,55.0,1335.0,1392.0,10325.0,1280.0,,,0.0,0.0,0.16666666666666666,0.015805128205128204,1.0190909090909095,0.9239999999999959,0.0,0.0,18.14090909090909,19.16,18.740000000000002,19.663999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.189967982924208,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4659295725392086,0.25908290672099316,0.5418617818342812,0.0,0.0,0.9985125788483927,0.5000353126954962,1.4969898450012893,0.0,0.0,0.0,0.0,0.0,58.849999999998545,0.03363075979974798,0.0,3.5454545454545454,3.1666666666666665,1.0,1.0,77.0,0.0,0.0,0.0,13.377645089307059,11.639310597937827,26473.094401518774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010881392818270844,0.017917935853789643,-0.2566,-0.4,66.0,74.0,1.0,1.0,0.0,0.0,0.007800234206520651,1.095445115010382,0.007800234206520651,1.897366596100998,0.007800234206520651,2.9240383034426642,0.007800234206520651,3.678767909685738,1.0723549106929409,0.7800234206520651,0.7800234206520651,0.7800234206520651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,-1.1865576957827069,9,17,6.216666666666667,1,0,0,0.6527597524627223,-0.7575649843840497,-1.0
2026-01-28 09:18:00+00:00,NSE,0.8054886226946594,0.44789673375123723,0.0,176.15000000000146,150.28271520166666,14.42,25305.7,25440.0,16241095.0,7880600.0,3529695.0,0.04868519909842224,0.45454545454545453,0.45454545454545453,73.61953388211595,0.0,0.0,2026-01-28 09:18:01+00:00,75194795858.58249,-258698968225510.56,563487819521.382,25175.0,0.0,0.0,,72.0,76.0,1.0,1.0,1280.0,4137.0,10725.0,55.0,1335.0,1392.0,10325.0,1280.0,,,0.0,0.0,0.16666666666666666,0.015805128205128204,1.0190909090909095,0.9239999999999959,0.0,0.0,18.14090909090909,19.16,18.740000000000002,19.663999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.189967982924208,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4659295725392086,0.25908290672099316,0.5418617818342812,0.0,0.0,0.9985125788483927,0.5000353126954962,1.4969898450012893,0.0,0.0,0.0,0.0,0.0,58.849999999998545,0.03363075979974798,0.0,2.5714285714285716,3.1666666666666665,1.0,1.0,74.0,0.0,0.0,0.0,13.377645089307059,11.639310597937827,26472.300282773802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010881392818270844,0.017917935853789643,-0.2566,-0.4,66.0,74.0,1.0,1.0,0.0,0.0,0.007800234206520651,0.7302967433402434,0.007800234206520651,1.4491376746189328,0.007800234206520651,2.3202011407059153,0.007800234206520651,2.949576240750532,1.0723549106929409,0.7800234206520651,0.7800234206520651,0.7800234206520651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,-1.187400241727026,9,18,6.2,1,0,0,0.6494480483301838,-0.7604059656000309,1.0
2026-01-28 09:19:00+00:00,NSE,0.8054886226946594,0.44789673375123723,0.0,176.15000000000146,150.27818938027775,14.4,25322.65,25453.6,16226990.0,7880600.0,3529695.0,0.04868519909842224,0.45454545454545453,0.45454545454545453,73.61953388211595,0.0,0.0,2026-01-28 09:19:01+00:00,75194672722.93936,-258708698900161.66,563504715084.4683,25175.0,0.0,0.0,,72.0,76.0,1.0,1.0,1280.0,4137.0,10725.0,55.0,1335.0,1825.0,13895.0,1280.0,,,0.0,0.0,0.16666666666666666,0.015805128205128204,1.0190909090909095,0.9239999999999959,0.0,0.0,18.14090909090909,19.16,18.740000000000002,19.663999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.189967982924208,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4659295725392086,0.25908290672099316,0.5418617818342812,0.0,0.0,0.9985125788483927,0.5000353126954962,1.4969898450012893,0.0,0.0,0.0,0.0,0.0,58.849999999998545,0.03363075979974798,0.0,3.1666666666666665,3.3043478260869565,1.0,1.0,76.4,0.0,0.0,0.0,13.377645089307059,11.639310597937827,26471.503059336144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010881392818270844,0.017917935853789643,-0.2566,-0.4,66.0,74.0,1.0,1.0,0.0,0.0,0.007800234206520651,0.7302967433402434,0.007800234206520651,1.4491376746189328,0.007800234206520651,2.3202011407059153,0.007800234206520651,2.949576240750532,1.0723549106929409,0.7800234206520651,0.7800234206520651,0.7800234206520651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,-1.1882438682269139,9,19,6.183333333333334,1,0,0,0.6461239796429638,-0.7632324697825289,1.0
2026-01-28 09:20:00+00:00,NSE,0.8054886226946594,0.44789673375123723,0.0,176.15000000000146,150.27363304583332,14.43,25336.0,25464.9,16226990.0,7880600.0,3529695.0,0.04868519909842224,0.45454545454545453,0.45454545454545453,73.61953388211595,0.0,0.0,2026-01-28 09:20:01+00:00,75208592619.18683,-258716049568479.5,563669101186.6428,25175.0,0.0,0.0,,72.0,76.0,1.0,1.0,1280.0,4137.0,10725.0,55.0,1335.0,2111.0,17235.0,1280.0,,,0.0,0.0,0.16666666666666666,0.015805128205128204,1.0199999999999996,0.9239999999999959,0.0,0.0,18.14090909090909,19.16090909090909,18.740000000000002,19.663999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.189967982924208,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4659295725392086,0.25908290672099316,0.5418617818342812,0.0,0.0,0.9985125788483927,0.5000353126954962,1.4969898450012893,0.0,0.0,0.0,0.0,0.0,58.849999999998545,0.03363075979974798,0.0,4.0,3.5,1.0,1.0,78.9,0.0,0.0,0.0,13.377645089307059,11.639310597937827,26470.70046102376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010881392818270844,0.017917935853789643,-0.2566,-0.4,66.0,74.0,1.0,1.0,0.0,0.0,0.007800234206520651,0.7302967433402434,0.007800234206520651,1.4491376746189328,0.007800234206520651,2.3202011407059153,0.007800234206520651,2.949576240750532,1.0723549106929409,0.7800234206520651,0.7800234206520651,0.7800234206520651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,-1.1886557652010237,9,20,6.166666666666667,1,0,0,0.6427876096865395,-0.7660444431189779,1.0
2026-01-28 09:21:00+00:00,NSE,0.8054886226946594,0.44789673375123723,0.0,176.15000000000146,150.26912623527778,14.42,25343.65,25477.1,16226990.0,7880600.0,3529695.0,0.04868519909842224,0.45454545454545453,0.45454545454545453,73.61953388211595,0.0,0.0,2026-01-28 09:21:01+00:00,75208469604.37845,-258725740469868.53,563685930069.2701,25175.0,0.0,0.0,,72.0,76.0,1.0,1.0,4151.0,3929.0,13388.0,-153.0,3998.0,2302.0,19022.0,4151.0,,,0.0,0.0,0.16666666666666666,0.015805128205128204,1.0199999999999996,0.9239999999999959,0.0,0.0,18.14090909090909,19.16090909090909,18.740000000000002,19.663999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.189967982924208,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4659295725392086,0.25908290672099316,0.5418617818342812,0.0,0.0,0.9985125788483927,0.5000353126954962,1.4969898450012893,0.0,0.0,0.0,0.0,0.0,58.849999999998545,0.03363075979974798,0.0,3.1666666666666665,2.8461538461538463,1.0,1.0,75.0,0.0,0.0,0.0,13.377645089307059,11.639310597937827,26469.9065863444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010881392818270844,0.017917935853789643,-0.2566,-0.4,66.0,74.0,1.0,1.0,0.0,0.0,0.007800234206520651,0.7302967433402434,0.007800234206520651,1.4491376746189328,0.007800234206520651,2.3202011407059153,0.007800234206520651,2.949576240750532,1.0723549106929409,0.7800234206520651,0.7800234206520651,0.7800234206520651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,-1.1890679167681601,9,21,6.15,1,0,0,0.6394390019805848,-0.7688418320734595,1.0
2026-01-28 09:22:00+00:00,NSE,0.8054886226946594,0.44789673375123723,0.0,176.15000000000146,150.2646188513889,14.41,25354.6,25483.1,16215420.0,7880600.0,3529695.0,0.039833344716890914,0.45454545454545453,0.45454545454545453,0.0,0.0,0.0,2026-01-28 09:22:05+00:00,75211853233.63388,-258734824104446.28,563739701314.9315,25175.0,0.0,0.0,,72.0,76.0,1.0,1.0,4149.0,3929.0,13386.0,-153.0,3996.0,2785.0,22662.0,4149.0,,,0.0,0.0,0.16666666666666666,0.015805128205128204,1.0209090909090897,0.9239999999999959,0.0,0.0,18.14090909090909,19.16181818181818,18.740000000000002,19.663999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.189967982924208,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4659295725392086,0.25908290672099316,0.5418617818342812,0.0,0.0,0.9985125788483927,0.5000353126954962,1.4969898450012893,0.0,0.0,0.0,0.0,0.0,58.849999999998545,0.03363075979974798,0.0,3.1666666666666665,2.7037037037037037,1.0,1.0,74.5,0.0,0.0,0.0,13.377645089307059,11.639310597937827,26469.11261067237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010881392818270844,0.017917935853789643,-0.2566,-0.4,66.0,74.0,1.0,1.0,0.0,0.0,0.007800234206520651,0.4472135954999966,0.007800234206520651,1.161895003862171,0.007800234206520651,1.9493588689617127,0.007800234206520651,2.5066578014027754,1.0723549106929409,0.7800234206520651,0.7800234206520651,0.7800234206520651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,-1.1894803232260842,9,22,6.133333333333334,1,0,0,0.6360782202777642,-0.7716245833877198,-1.0
2026-01-28 09:23:00+00:00,NSE,0.8054886226946594,0.44789673375123723,0.0,176.15000000000146,150.2601108722222,14.4,25361.6,25482.0,16215420.0,7880600.0,3529695.0,0.039833344716890914,0.45454545454545453,0.45454545454545453,0.0,0.0,0.0,2026-01-28 09:23:01+00:00,75211730027.63052,-258744518512974.8,563756536716.8971,25175.0,0.0,0.0,,72.0,76.0,1.0,1.0,4149.0,3929.0,13386.0,-153.0,3996.0,2785.0,22662.0,4149.0,,,0.0,0.0,0.16666666666666666,0.015805128205128204,1.0209090909090897,0.9239999999999959,0.0,0.0,18.14090909090909,19.16181818181818,18.740000000000002,19.663999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.189967982924208,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4659295725392086,0.25908290672099316,0.5418617818342812,0.0,0.0,0.9985125788483927,0.5000353126954962,1.4969898450012893,0.0,0.0,0.0,0.0,0.0,58.849999999998545,0.03363075979974798,0.0,3.1666666666666665,3.0,1.0,1.0,75.5,0.0,0.0,0.0,13.377645089307059,11.639310597937827,26468.31853014216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010881392818270844,0.017917935853789643,-0.2566,-0.4,66.0,74.0,1.0,1.0,0.0,0.0,0.007800234206520651,0.4472135954999966,0.007800234206520651,1.161895003862171,0.007800234206520651,1.9493588689617127,0.007800234206520651,2.5066578014027754,1.0723549106929409,0.7800234206520651,0.7800234206520651,0.7800234206520651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,-1.1896599677582211,9,23,6.116666666666666,1,0,0,0.6327053285625162,-0.7743926440821856,-1.0
2026-01-28 09:24:00+00:00,NSE,0.8054886226946594,0.44789673375123723,0.0,176.15000000000146,150.25560146527778,14.41,25357.45,25479.0,16215420.0,7880600.0,3529695.0,0.039833344716890914,0.45454545454545453,0.45454545454545453,0.0,0.0,0.0,2026-01-28 09:24:01+00:00,75203426105.57605,-258752996905998.88,563682091296.7373,25175.0,0.0,0.0,,76.0,78.0,1.0,1.0,4900.0,3809.0,14017.0,-273.0,4627.0,2900.0,24628.0,4900.0,,,0.0,0.0,0.16666666666666666,0.015805128205128204,1.0199999999999996,0.9239999999999959,0.0,0.0,18.14181818181818,19.16181818181818,18.740000000000002,19.663999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.189967982924208,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4659295725392086,0.25908290672099316,0.5418617818342812,0.0,0.0,0.9985125788483927,0.5000353126954962,1.4969898450012893,0.0,0.0,0.0,0.0,0.0,58.849999999998545,0.03363075979974798,0.0,3.1666666666666665,3.0,1.0,1.0,75.5,0.0,0.0,0.0,13.377645089307059,11.639310597937827,26467.5241981089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010881392818270844,0.017917935853789643,-0.2566,-0.4,66.0,74.0,1.0,1.0,0.0,0.0,0.007800234206520651,0.4472135954999966,0.007800234206520651,1.161895003862171,0.007800234206520651,1.9493588689617127,0.007800234206520651,2.5066578014027754,1.0723549106929409,0.7800234206520651,0.7800234206520651,0.7800234206520651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,-1.1898396603189731,9,24,6.1,1,0,0,0.6293203910498377,-0.7771459614569707,-1.0
